nombre_carrera,universidad,tipo_universidad,ciudad,comunidad_autonoma,modalidad,duracion_años,creditos_ects,rama_conocimiento,nota_corte,plazas,idioma,url_info
Grado en Estudios Árabes e Islámicos,Universidad Pública de Navarra,Pública,Pamplona,Navarra,Presencial,4,240,Artes y Humanidades,8.9,80,Español/Vasco,https://www.unavarra.es
Grado en Estudios Árabes e Islámicos,Universidad de Deusto,Privada,Bilbao,País Vasco,Presencial,4,240,Artes y Humanidades,8.8,45,Español/Inglés,https://www.deusto.es
Grado en Estudios Árabes e Islámicos,Universidad de Extremadura,Pública,Badajoz,Extremadura,Presencial,4,240,Artes y Humanidades,9.0,60,Español,https://www.unex.es
Grado en Estudios Árabes e Islámicos,Universidad de Huelva,Pública,Huelva,Andalucía,Presencial,4,240,Artes y Humanidades,9.9,45,Español,https://www.uhu.es
Grado en Estudios Árabes e Islámicos,Universidad de La Laguna,Pública,San Cristóbal de La Laguna,Islas Canarias,Presencial,4,240,Artes y Humanidades,8.1,80,Español,https://www.ull.es
Grado en Estudios Árabes e Islámicos,Universidad de Vigo,Pública,Vigo,Galicia,Presencial,4,240,Artes y Humanidades,9.1,60,Gallego/Español,https://www.uvigo.gal
Grado en Filología Hispánica,IE University,Privada,Segovia,Castilla y León,Presencial,4,240,Artes y Humanidades,9.5,50,Español/Inglés,https://www.ie.edu
Grado en Filología Hispánica,Universidad Alfonso X el Sabio,Privada,Villanueva de la Cañada,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,8.4,50,Español,https://www.uax.es
Grado en Filología Hispánica,Universidad Autónoma de Barcelona,Pública,Bellaterra,Cataluña,Presencial,4,240,Artes y Humanidades,9.0,120,Catalán/Español,https://www.uab.cat
Grado en Filología Hispánica,Universidad Autónoma de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,9.7,100,Español,https://www.uam.es
Grado en Filología Hispánica,Universidad CEU Cardenal Herrera,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Artes y Humanidades,9.2,65,Español,https://www.uchceu.es
Grado en Filología Hispánica,Universidad CEU San Pablo,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,10.2,65,Español/Inglés,https://www.uspceu.com
Grado en Filología Hispánica,Universidad Carlos III de Madrid,Pública,Getafe,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,8.8,140,Español/Inglés,https://www.uc3m.es
Grado en Filología Hispánica,Universidad Católica de Murcia (UCAM),Privada,Murcia,Región de Murcia,Presencial,4,240,Artes y Humanidades,8.0,75,Español/Inglés,https://www.ucam.edu
Grado en Filología Hispánica,Universidad Católica de Valencia,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Artes y Humanidades,9.4,65,Español,https://www.ucv.es
Grado en Filología Hispánica,Universidad Complutense de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,9.9,110,Español,https://www.ucm.es
Grado en Filología Hispánica,Universidad Francisco de Vitoria,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,7.9,45,Español/Inglés,https://www.ufv.es
Grado en Filología Hispánica,Universidad Internacional de Cataluña,Privada,Barcelona,Cataluña,Presencial,4,240,Artes y Humanidades,10.4,85,Español/Inglés,https://www.uic.es
Grado en Filología Hispánica,Universidad Jaume I,Pública,Castellón de la Plana,Comunidad Valenciana,Presencial,4,240,Artes y Humanidades,10.2,100,Valenciano/Español,https://www.uji.es
Grado en Filología Hispánica,Universidad Loyola Andalucía,Privada,Sevilla,Andalucía,Presencial,4,240,Artes y Humanidades,9.1,55,Español/Inglés,https://www.uloyola.es
Grado en Filología Hispánica,Universidad Miguel Hernández,Pública,Elche,Comunidad Valenciana,Presencial,4,240,Artes y Humanidades,7.9,75,Valenciano/Español,https://www.umh.es
Grado en Filología Hispánica,Universidad Nebrija,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,10.2,60,Español/Inglés,https://www.nebrija.es
Grado en Filología Hispánica,Universidad Pablo de Olavide,Pública,Sevilla,Andalucía,Presencial,4,240,Artes y Humanidades,9.1,130,Español,https://www.upo.es
Grado en Filología Hispánica,Universidad Pompeu Fabra,Pública,Barcelona,Cataluña,Presencial,4,240,Artes y Humanidades,8.6,135,Catalán/Español/Inglés,https://www.upf.edu
Grado en Filología Hispánica,Universidad Pontificia Comillas,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,7.8,90,Español/Inglés,https://www.comillas.edu
Grado en Filología Hispánica,Universidad Pública de Navarra,Pública,Pamplona,Navarra,Presencial,4,240,Artes y Humanidades,9.2,140,Español/Vasco,https://www.unavarra.es
Grado en Filología Hispánica,Universidad Rey Juan Carlos,Pública,Móstoles,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,9.9,75,Español,https://www.urjc.es
Grado en Filología Hispánica,Universidad Rovira i Virgili,Pública,Tarragona,Cataluña,Presencial,4,240,Artes y Humanidades,9.3,60,Catalán/Español,https://www.urv.cat
Grado en Filología Hispánica,Universidad San Jorge,Privada,Zaragoza,Aragón,Presencial,4,240,Artes y Humanidades,8.1,65,Español/Inglés,https://www.usj.es
Grado en Filología Hispánica,Universidad de A Coruña,Pública,A Coruña,Galicia,Presencial,4,240,Artes y Humanidades,10.1,130,Gallego/Español,https://www.udc.es
Grado en Filología Hispánica,Universidad de Alcalá,Pública,Alcalá de Henares,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,7.9,115,Español,https://www.uah.es
Grado en Filología Hispánica,Universidad de Alicante,Pública,Alicante,Comunidad Valenciana,Presencial,4,240,Artes y Humanidades,10.4,75,Valenciano/Español,https://www.ua.es
Grado en Filología Hispánica,Universidad de Almería,Pública,Almería,Andalucía,Presencial,4,240,Artes y Humanidades,10.4,135,Español,https://www.ual.es
Grado en Filología Hispánica,Universidad de Barcelona,Pública,Barcelona,Cataluña,Presencial,4,240,Artes y Humanidades,10.0,120,Catalán/Español,https://www.ub.edu
Grado en Filología Hispánica,Universidad de Burgos,Pública,Burgos,Castilla y León,Presencial,4,240,Artes y Humanidades,9.7,90,Español,https://www.ubu.es
Grado en Filología Hispánica,Universidad de Cantabria,Pública,Santander,Cantabria,Presencial,4,240,Artes y Humanidades,8.4,125,Español,https://www.unican.es
Grado en Filología Hispánica,Universidad de Castilla-La Mancha,Pública,Ciudad Real,Castilla-La Mancha,Presencial,4,240,Artes y Humanidades,9.0,125,Español,https://www.uclm.es
Grado en Filología Hispánica,Universidad de Cádiz,Pública,Cádiz,Andalucía,Presencial,4,240,Artes y Humanidades,10.4,105,Español,https://www.uca.es
Grado en Filología Hispánica,Universidad de Córdoba,Pública,Córdoba,Andalucía,Presencial,4,240,Artes y Humanidades,10.3,85,Español,https://www.uco.es
Grado en Filología Hispánica,Universidad de Deusto,Privada,Bilbao,País Vasco,Presencial,4,240,Artes y Humanidades,9.7,90,Español/Inglés,https://www.deusto.es
Grado en Filología Hispánica,Universidad de Extremadura,Pública,Badajoz,Extremadura,Presencial,4,240,Artes y Humanidades,7.9,135,Español,https://www.unex.es
Grado en Filología Hispánica,Universidad de Girona,Pública,Girona,Cataluña,Presencial,4,240,Artes y Humanidades,9.1,130,Catalán/Español,https://www.udg.edu
Grado en Filología Hispánica,Universidad de Granada,Pública,Granada,Andalucía,Presencial,4,240,Artes y Humanidades,9.4,115,Español,https://www.ugr.es
Grado en Filología Hispánica,Universidad de Huelva,Pública,Huelva,Andalucía,Presencial,4,240,Artes y Humanidades,10.5,95,Español,https://www.uhu.es
Grado en Filología Hispánica,Universidad de Jaén,Pública,Jaén,Andalucía,Presencial,4,240,Artes y Humanidades,9.4,115,Español,https://www.ujaen.es
Grado en Filología Hispánica,Universidad de La Laguna,Pública,San Cristóbal de La Laguna,Islas Canarias,Presencial,4,240,Artes y Humanidades,10.2,125,Español,https://www.ull.es
Grado en Filología Hispánica,Universidad de La Rioja,Pública,Logroño,La Rioja,Presencial,4,240,Artes y Humanidades,8.3,120,Español,https://www.unirioja.es
Grado en Filología Hispánica,Universidad de Las Palmas de Gran Canaria,Pública,Las Palmas de G.C.,Islas Canarias,Presencial,4,240,Artes y Humanidades,9.5,130,Español,https://www.ulpgc.es
Grado en Filología Hispánica,Universidad de León,Pública,León,Castilla y León,Presencial,4,240,Artes y Humanidades,8.6,85,Español,https://www.unileon.es
Grado en Filología Hispánica,Universidad de Lleida,Pública,Lleida,Cataluña,Presencial,4,240,Artes y Humanidades,8.3,110,Catalán/Español,https://www.udl.es
Grado en Filología Hispánica,Universidad de Mondragón,Privada,Mondragón,País Vasco,Presencial,4,240,Artes y Humanidades,10.3,85,Vasco/Español,https://www.mondragon.edu
Grado en Filología Hispánica,Universidad de Murcia,Pública,Murcia,Región de Murcia,Presencial,4,240,Artes y Humanidades,8.4,75,Español,https://www.um.es
Grado en Filología Hispánica,Universidad de Málaga,Pública,Málaga,Andalucía,Presencial,4,240,Artes y Humanidades,8.7,100,Español,https://www.uma.es
Grado en Filología Hispánica,Universidad de Navarra,Privada,Pamplona,Navarra,Presencial,4,240,Artes y Humanidades,8.8,90,Español/Inglés,https://www.unav.edu
Grado en Filología Hispánica,Universidad de Oviedo,Pública,Oviedo,Asturias,Presencial,4,240,Artes y Humanidades,8.3,65,Español,https://www.uniovi.es
Grado en Filología Hispánica,Universidad de Salamanca,Pública,Salamanca,Castilla y León,Presencial,4,240,Artes y Humanidades,9.9,60,Español,https://www.usal.es
Grado en Filología Hispánica,Universidad de Santiago de Compostela,Pública,Santiago de Compostela,Galicia,Presencial,4,240,Artes y Humanidades,7.7,75,Gallego/Español,https://www.usc.gal
Grado en Filología Hispánica,Universidad de Sevilla,Pública,Sevilla,Andalucía,Presencial,4,240,Artes y Humanidades,9.3,65,Español,https://www.us.es
Grado en Filología Hispánica,Universidad de Valencia,Pública,Valencia,Comunidad Valenciana,Presencial,4,240,Artes y Humanidades,9.3,115,Valenciano/Español,https://www.uv.es
Grado en Filología Hispánica,Universidad de Valladolid,Pública,Valladolid,Castilla y León,Presencial,4,240,Artes y Humanidades,7.6,75,Español,https://www.uva.es
Grado en Filología Hispánica,Universidad de Vigo,Pública,Vigo,Galicia,Presencial,4,240,Artes y Humanidades,9.9,100,Gallego/Español,https://www.uvigo.gal
Grado en Filología Hispánica,Universidad de Zaragoza,Pública,Zaragoza,Aragón,Presencial,4,240,Artes y Humanidades,7.7,115,Español,https://www.unizar.es
Grado en Filología Hispánica,Universidad de las Islas Baleares,Pública,Palma de Mallorca,Islas Baleares,Presencial,4,240,Artes y Humanidades,8.3,115,Catalán/Español,https://www.uib.es
Grado en Filología Hispánica,Universidad del País Vasco,Pública,Bilbao,País Vasco,Presencial,4,240,Artes y Humanidades,11.0,95,Vasco/Español,https://www.ehu.eus
Grado en Filología Inglesa,IE University,Privada,Segovia,Castilla y León,Presencial,4,240,Artes y Humanidades,10.6,45,Español/Inglés,https://www.ie.edu
Grado en Filología Inglesa,Universidad Alfonso X el Sabio,Privada,Villanueva de la Cañada,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,9.2,50,Español,https://www.uax.es
Grado en Filología Inglesa,Universidad Autónoma de Barcelona,Pública,Bellaterra,Cataluña,Presencial,4,240,Artes y Humanidades,9.5,155,Catalán/Español,https://www.uab.cat
Grado en Filología Inglesa,Universidad Autónoma de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,11.4,140,Español,https://www.uam.es
Grado en Filología Inglesa,Universidad CEU Cardenal Herrera,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Artes y Humanidades,8.1,70,Español,https://www.uchceu.es
Grado en Filología Inglesa,Universidad CEU San Pablo,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,9.6,90,Español/Inglés,https://www.uspceu.com
Grado en Filología Inglesa,Universidad Carlos III de Madrid,Pública,Getafe,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,10.5,80,Español/Inglés,https://www.uc3m.es
Grado en Filología Inglesa,Universidad Católica de Murcia (UCAM),Privada,Murcia,Región de Murcia,Presencial,4,240,Artes y Humanidades,8.4,45,Español/Inglés,https://www.ucam.edu
Grado en Filología Inglesa,Universidad Católica de Valencia,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Artes y Humanidades,11.3,55,Español,https://www.ucv.es
Grado en Filología Inglesa,Universidad Complutense de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,11.2,75,Español,https://www.ucm.es
Grado en Filología Inglesa,Universidad Francisco de Vitoria,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,11.4,90,Español/Inglés,https://www.ufv.es
Grado en Filología Inglesa,Universidad Internacional de Cataluña,Privada,Barcelona,Cataluña,Presencial,4,240,Artes y Humanidades,10.8,50,Español/Inglés,https://www.uic.es
Grado en Filología Inglesa,Universidad Jaume I,Pública,Castellón de la Plana,Comunidad Valenciana,Presencial,4,240,Artes y Humanidades,10.3,115,Valenciano/Español,https://www.uji.es
Grado en Filología Inglesa,Universidad Loyola Andalucía,Privada,Sevilla,Andalucía,Presencial,4,240,Artes y Humanidades,9.6,45,Español/Inglés,https://www.uloyola.es
Grado en Filología Inglesa,Universidad Miguel Hernández,Pública,Elche,Comunidad Valenciana,Presencial,4,240,Artes y Humanidades,11.0,70,Valenciano/Español,https://www.umh.es
Grado en Filología Inglesa,Universidad Nebrija,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,11.5,40,Español/Inglés,https://www.nebrija.es
Grado en Filología Inglesa,Universidad Pablo de Olavide,Pública,Sevilla,Andalucía,Presencial,4,240,Artes y Humanidades,11.5,120,Español,https://www.upo.es
Grado en Filología Inglesa,Universidad Pompeu Fabra,Pública,Barcelona,Cataluña,Presencial,4,240,Artes y Humanidades,11.7,80,Catalán/Español/Inglés,https://www.upf.edu
Grado en Filología Inglesa,Universidad Pontificia Comillas,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,8.5,65,Español/Inglés,https://www.comillas.edu
Grado en Filología Inglesa,Universidad Pública de Navarra,Pública,Pamplona,Navarra,Presencial,4,240,Artes y Humanidades,10.6,130,Español/Vasco,https://www.unavarra.es
Grado en Filología Inglesa,Universidad Rey Juan Carlos,Pública,Móstoles,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,10.3,140,Español,https://www.urjc.es
Grado en Filología Inglesa,Universidad Rovira i Virgili,Pública,Tarragona,Cataluña,Presencial,4,240,Artes y Humanidades,9.5,70,Catalán/Español,https://www.urv.cat
Grado en Filología Inglesa,Universidad San Jorge,Privada,Zaragoza,Aragón,Presencial,4,240,Artes y Humanidades,9.4,75,Español/Inglés,https://www.usj.es
Grado en Filología Inglesa,Universidad de A Coruña,Pública,A Coruña,Galicia,Presencial,4,240,Artes y Humanidades,10.3,70,Gallego/Español,https://www.udc.es
Grado en Filología Inglesa,Universidad de Alcalá,Pública,Alcalá de Henares,Comunidad de Madrid,Presencial,4,240,Artes y Humanidades,10.1,135,Español,https://www.uah.es
Grado en Filología Inglesa,Universidad de Alicante,Pública,Alicante,Comunidad Valenciana,Presencial,4,240,Artes y Humanidades,11.0,130,Valenciano/Español,https://www.ua.es
Grado en Filología Inglesa,Universidad de Almería,Pública,Almería,Andalucía,Presencial,4,240,Artes y Humanidades,9.2,135,Español,https://www.ual.es
Grado en Filología Inglesa,Universidad de Barcelona,Pública,Barcelona,Cataluña,Presencial,4,240,Artes y Humanidades,8.6,150,Catalán/Español,https://www.ub.edu
Grado en Filología Inglesa,Universidad de Burgos,Pública,Burgos,Castilla y León,Presencial,4,240,Artes y Humanidades,9.7,115,Español,https://www.ubu.es
Grado en Filología Inglesa,Universidad de Cantabria,Pública,Santander,Cantabria,Presencial,4,240,Artes y Humanidades,8.4,110,Español,https://www.unican.es
Grado en Filología Inglesa,Universidad de Castilla-La Mancha,Pública,Ciudad Real,Castilla-La Mancha,Presencial,4,240,Artes y Humanidades,9.7,95,Español,https://www.uclm.es
Grado en Filología Inglesa,Universidad de Cádiz,Pública,Cádiz,Andalucía,Presencial,4,240,Artes y Humanidades,8.7,75,Español,https://www.uca.es
Grado en Filología Inglesa,Universidad de Córdoba,Pública,Córdoba,Andalucía,Presencial,4,240,Artes y Humanidades,8.9,70,Español,https://www.uco.es
Grado en Filología Inglesa,Universidad de Deusto,Privada,Bilbao,País Vasco,Presencial,4,240,Artes y Humanidades,9.6,80,Español/Inglés,https://www.deusto.es
Grado en Filología Inglesa,Universidad de Extremadura,Pública,Badajoz,Extremadura,Presencial,4,240,Artes y Humanidades,8.2,100,Español,https://www.unex.es
Grado en Filología Inglesa,Universidad de Girona,Pública,Girona,Cataluña,Presencial,4,240,Artes y Humanidades,11.3,65,Catalán/Español,https://www.udg.edu
Grado en Filología Inglesa,Universidad de Granada,Pública,Granada,Andalucía,Presencial,4,240,Artes y Humanidades,11.3,85,Español,https://www.ugr.es
Grado en Filología Inglesa,Universidad de Huelva,Pública,Huelva,Andalucía,Presencial,4,240,Artes y Humanidades,8.7,75,Español,https://www.uhu.es
Grado en Filología Inglesa,Universidad de Jaén,Pública,Jaén,Andalucía,Presencial,4,240,Artes y Humanidades,9.6,100,Español,https://www.ujaen.es
Grado en Filología Inglesa,Universidad de La Laguna,Pública,San Cristóbal de La Laguna,Islas Canarias,Presencial,4,240,Artes y Humanidades,11.0,110,Español,https://www.ull.es
Grado en Filología Inglesa,Universidad de La Rioja,Pública,Logroño,La Rioja,Presencial,4,240,Artes y Humanidades,9.6,110,Español,https://www.unirioja.es
